475,22,0.000467,10.135970,12
318,23,0.000290,11.459048,15
43,17,0.000045,9.512500,17
484,25,0.000432,13.165217,17
44,16,0.000052,7.573171,10
247,22,0.000228,11.304455,16
208,22,0.000194,10.583569,14
310,21,0.000336,10.405959,11
125,17,0.000141,8.328638,11
118,21,0.000119,11.064677,13
260,23,0.000267,11.245413,17
445,23,0.000441,11.627049,15
132,19,0.000148,8.865801,13
227,22,0.000229,10.868984,16
135,19,0.000143,9.013043,13
478,22,0.000482,11.747793,18
183,20,0.000193,9.605769,10
24,21,0.000024,10.261905,19
161,22,0.000157,11.677778,20
219,22,0.000218,11.906417,16
23,16,0.000026,8.465116,14
58,16,0.000061,9.405941,10
407,25,0.000400,12.371387,17
405,22,0.000406,11.443001,14
472,23,0.000451,10.733417,13
656,25,0.000609,11.791099,15
154,21,0.000125,10.576336,15
33,13,0.000030,6.216667,7
207,23,0.000161,12.099707,19
160,24,0.000127,12.974453,18
445,24,0.000360,11.341238,16
46,16,0.000037,8.426829,14
24,18,0.000021,8.888889,16
229,23,0.000188,12.184896,15
660,26,0.000508,12.798701,18
857,27,0.000656,14.045944,17
93,22,0.000083,12.229299,16
572,26,0.000446,13.525696,16
345,22,0.000293,10.691638,12
952,25,0.000795,11.374381,15
39,14,0.000036,7.753425,10
293,25,0.000215,13.932632,19
206,21,0.000169,10.412979,13
1068,26,0.000865,11.989456,16
700,24,0.000574,10.886033,16
174,24,0.000134,12.300341,20
29,18,0.000025,9.433962,14
282,23,0.000235,11.451143,17
173,21,0.000143,10.295918,15
1528,28,0.001178,13.774721,18
138,20,0.000111,10.448718,14
1190,27,0.000947,12.991201,19
131,19,0.000113,9.375000,11
567,26,0.000442,12.669133,18
108,18,0.000091,8.983871,12
464,24,0.000389,10.866083,18
107,18,0.000094,9.048387,10
592,24,0.000497,11.178465,16
51,23,0.000040,13.306818,19
404,24,0.000329,11.623358,16
704,27,0.000531,13.854561,21
1244,25,0.001067,10.857831,13
126,21,0.000102,11.167421,15
37,22,0.000029,11.815385,18
2238,28,0.001827,12.211564,22
46,20,0.000036,10.705128,16
1468,27,0.001189,12.234723,17
1221,27,0.000984,13.189375,19
493,25,0.000398,11.507729,19
958,24,0.000818,10.667508,12
242,24,0.000191,13.423267,16
146,22,0.000122,11.118367,16
1466,27,0.001182,12.210157,17
775,26,0.000622,12.256231,18
2069,25,0.001732,11.340628,15
396,26,0.000298,13.253499,20
221,20,0.000189,10.303523,14
1011,26,0.000816,12.014775,16
62,16,0.000057,7.895652,10
1431,27,0.001331,12.689626,17
215,19,0.000223,9.500000,11
457,25,0.000341,14.342742,21
26,15,0.000023,8.520833,11
27,17,0.000023,9.100000,13
63,15,0.000056,8.280374,9
463,25,0.000364,12.444588,17
84,17,0.000093,9.718121,13
1173,27,0.001024,13.025038,17
169,20,0.000143,9.943060,12
212,20,0.000181,9.719008,14
788,27,0.000649,12.506033,21
542,26,0.000425,12.382675,18
315,22,0.000261,10.667946,14
157,22,0.000129,11.856604,14
236,22,0.000199,10.958333,16
135,19,0.000114,10.365546,17
143,20,0.000117,10.599190,10
458,21,0.000431,9.233850,11
530,24,0.000431,11.676768,18
724,25,0.000603,11.931316,15
