70436,22,0.028509,0.000000,12
98412,23,0.031114,0.000000,15
11718,17,0.003386,0.000000,13
134664,25,0.041216,0.000000,17
5209,16,0.001377,0.000000,10
59830,22,0.016505,0.000000,12
71614,22,0.021173,0.000000,14
42704,21,0.011437,0.000000,11
10486,17,0.002889,0.000000,7
55230,21,0.015199,0.000000,13
86288,23,0.033060,0.000000,15
87902,23,0.024838,0.000000,11
24271,19,0.006737,0.000000,13
67445,22,0.020553,0.000000,14
21294,19,0.005866,0.000000,13
67976,22,0.019460,0.000000,10
30932,20,0.009319,0.000000,10
51926,21,0.015745,0.000000,19
74010,22,0.021577,0.000000,18
57200,22,0.015302,0.000000,16
6175,16,0.001627,0.000000,14
4890,16,0.001295,0.000000,10
128087,25,0.034855,0.000000,15
59140,22,0.015603,0.000000,14
86044,23,0.024720,0.000000,13
124428,25,0.038601,0.000000,15
55828,21,0.016006,0.000000,15
1904,13,0.000524,0.000000,7
89286,23,0.025972,0.000000,13
96167,24,0.027382,0.000000,16
108997,24,0.030253,0.000000,14
6800,16,0.001954,0.000000,12
12237,18,0.003283,0.000000,16
91221,23,0.025714,0.000000,13
146642,26,0.039294,0.000000,14
166169,27,0.051233,0.000000,17
61999,22,0.023433,0.000000,14
149038,26,0.041785,0.000000,14
66394,22,0.019935,0.000000,12
134964,25,0.037607,0.000000,13
3528,14,0.000977,0.000000,8
141058,25,0.037610,0.000000,19
51334,21,0.014190,0.000000,11
147235,26,0.039897,0.000000,16
96629,24,0.025970,0.000000,14
117820,24,0.033011,0.000000,20
12721,18,0.003379,0.000000,14
82402,23,0.022765,0.000000,15
55950,21,0.015426,0.000000,11
170358,28,0.053165,0.000000,16
41346,20,0.011523,0.000000,12
163708,27,0.055114,0.000000,15
25948,19,0.007175,0.000000,11
146431,26,0.040222,0.000000,16
16644,18,0.004751,0.000000,12
113398,24,0.031482,0.000000,16
12763,18,0.003585,0.000000,8
102477,24,0.028017,0.000000,12
91593,23,0.027074,0.000000,17
116022,24,0.032948,0.000000,16
170975,27,0.051666,0.000000,19
132375,25,0.035603,0.000000,13
43631,21,0.011662,0.000000,15
61343,22,0.016301,0.000000,18
173107,28,0.052240,0.000000,14
37323,20,0.010743,0.000000,16
166627,27,0.050936,0.000000,17
165544,27,0.051182,0.000000,15
136365,25,0.036522,0.000000,19
101428,24,0.027703,0.000000,10
99337,24,0.026809,0.000000,16
69657,22,0.020886,0.000000,16
169153,27,0.052111,0.000000,15
146614,26,0.038718,0.000000,18
136769,25,0.037402,0.000000,11
144168,26,0.038082,0.000000,20
32178,20,0.009517,0.000000,14
149505,26,0.040958,0.000000,16
6810,16,0.002046,0.000000,10
165286,27,0.049630,0.000000,17
20088,19,0.005529,0.000000,11
134133,25,0.036397,0.000000,21
3471,15,0.000925,0.000000,11
9452,17,0.002747,0.000000,13
4001,15,0.001098,0.000000,7
134421,25,0.036241,0.000000,17
10951,17,0.003165,0.000000,11
165164,27,0.048450,0.000000,17
32194,20,0.009346,0.000000,8
37083,20,0.010333,0.000000,12
163614,27,0.053854,0.000000,21
145000,26,0.038957,0.000000,18
68791,22,0.020974,0.000000,12
69185,22,0.021113,0.000000,14
66051,22,0.019448,0.000000,12
25603,19,0.007183,0.000000,17
30499,20,0.008786,0.000000,8
45472,21,0.012578,0.000000,9
106698,24,0.030674,0.000000,14
130566,25,0.034728,0.000000,13
