14028344,57,14.511616,27.186900,41
4415279,55,4.124220,23.394823,43
-,-,-,-,-
5253685,56,4.893337,26.620789,42
2021382,56,1.794775,28.153198,42
969356,52,0.834599,27.416488,36
7170013,52,7.190005,23.383736,30
2618503,50,2.372958,24.424523,32
313211,46,0.234823,21.503714,32
17805045,59,17.903045,27.734989,43
3525006,57,3.331819,28.750544,43
32334,45,0.019354,26.236208,35
831333,46,0.724653,19.507479,36
26088053,59,28.664199,28.499028,41
25792756,62,27.853632,31.454643,44
909219,42,0.823109,18.651622,24
-,-,-,-,-
1267588,55,1.103690,27.259433,43
154092,46,0.110455,22.987150,36
1995813,52,1.840264,24.572979,36
5668025,54,5.339204,26.403395,34
13338796,59,13.879372,28.247415,41
1398857,49,1.244144,24.277053,33
4691710,54,4.406190,26.312234,34
6227205,52,6.375423,24.700272,32
20161235,58,20.180084,27.585266,40
11278428,53,11.074760,25.459157,33
909442,52,0.790016,27.872710,36
3917549,54,3.741804,26.119066,38
215990,47,0.160137,24.840169,35
192534,50,0.139601,28.164810,38
17025056,59,17.105740,29.273736,43
18535767,60,18.399434,30.110062,42
2063117,52,1.908374,25.982463,36
4626661,55,4.296182,26.974809,39
2309697,52,2.107343,25.791491,36
20889986,58,21.072038,27.636038,40
827864,53,0.728854,28.710055,41
1118025,49,0.979180,24.280758,35
6540243,54,6.626199,26.380557,36
5727374,54,5.415196,26.121909,36
48447,42,0.030237,23.300039,30
7332466,64,7.013604,33.052826,48
2731989,50,2.512646,24.607501,32
539196,51,0.432881,27.316122,39
1430455,49,1.267093,22.917919,35
179689,47,0.134497,25.475309,35
119535,49,0.084243,25.168521,39
-,-,-,-,-
4399444,53,4.189249,25.099392,39
3031922,56,2.980969,28.074825,44
11641228,56,11.398982,26.803445,38
-,-,-,-,-
7221615,56,7.194406,27.820720,40
152123,41,0.107984,20.696139,29
-,-,-,-,-
484048,50,0.398043,26.117385,36
506538,51,0.406125,25.545294,37
-,-,-,-,-
-,-,-,-,-
508957,45,0.423315,21.727099,31
1828847,57,1.686502,29.084569,43
21862510,56,22.525062,25.547554,40
5622335,51,5.340898,23.618298,31
920623,47,0.815182,22.622819,31
-,-,-,-,-
8430894,50,8.412781,23.921401,28
5471060,51,5.227797,25.117996,31
4579005,53,4.331187,25.342840,37
8179227,52,8.136434,24.664403,30
557862,44,0.453416,20.630122,30
-,-,-,-,-
188717,49,0.154051,23.873066,37
1373939,56,1.204893,28.771618,46
3440513,48,3.406849,22.060243,30
7622602,57,7.613999,27.729741,41
2184110,54,1.985791,27.597980,34
619299,53,0.501606,27.380697,41
68633,42,0.044895,21.781103,28
3951356,57,3.787402,26.913583,43
744209,53,0.657967,28.051743,39
-,-,-,-,-
1900358,49,1.795206,24.127775,31
10972804,55,10.629059,26.658957,37
158355,44,0.118864,20.888586,32
195222,45,0.145773,22.290463,35
4681483,52,4.401522,25.962040,34
-,-,-,-,-
3559259,54,3.458699,26.461863,38
820923,50,0.721287,26.079187,36
18150875,57,18.212592,26.873361,41
-,-,-,-,-
438960,46,0.367072,20.965217,34
276325,53,0.201408,27.766560,45
751475,50,0.665775,25.063400,34
1263033,49,1.112401,22.922221,35
191601,44,0.141911,21.267765,32
9499694,54,9.422438,25.127289,34
5342754,57,4.969159,28.762484,39
4484857,54,4.230395,25.170228,38
